bb_idx,MT_NetTepi,WT_NetTepi
14404,0.003,0.012
14405,,
14406,-0.004,0.004
14407,,
14408,,
14409,0.01,0.015
14410,,
14411,0.002,0.002
14412,,
14413,,
14414,0.007,0.002
14415,,
14416,0.002,0.001
14417,,
14418,,
14419,0.059,0.027
14420,,
14421,0.019,0.017
14422,,
14423,,
14424,0.045,0.035
14425,,
14426,0.032,0.027
14427,,
14428,,
14429,0.024,0.016
14430,,
14431,0.025,0.015
14432,,
14433,,
14434,0.048,0.037
14435,,
14436,0.04,0.03
14437,,
14438,,
14439,0.046,0.036
14440,,
14441,0.059,0.045
14442,,
14443,,
14444,0.064,0.051
14445,,
14446,0.057,0.045
14447,,
14448,,
14449,0.036,0.026
14450,,
14451,0.254,0.212
14452,,
14453,,
14454,0.056,0.038
14455,,
14456,0.045,0.033
14457,,
14458,,
14459,0.044,0.031
14460,,
14461,0.043,0.035
14462,,
14463,,
14464,0.02,0.027
14465,,
14466,0.027,0.069
14467,,
14468,,
14469,0.04,0.032
14470,,
14471,0.026,0.02
14472,,
14473,,
14474,0.036,0.04
14475,,
14476,0.003,0.006
14477,,
14478,,
14479,0.03,0.02
14480,,
14481,0.036,0.03
14482,,
14483,,
14484,0.16,0.177
14485,,
14486,0.029,0.018
14487,,
14488,,
14489,0.009,-0.0
14490,,
14491,0.023,0.012
14492,,
14493,,
14494,0.03,0.019
14495,,
14496,0.037,0.025
14497,,
14498,,
14499,0.039,0.026
14500,,
14501,0.036,0.022
14502,,
14503,,
14504,0.231,0.25
14505,,
14506,0.041,0.027
14507,,
14508,,
14509,0.036,0.02
14510,,
14511,0.071,0.053
14512,,
14513,,
14514,0.039,0.036
14515,,
14516,0.033,0.03
14517,,
14518,,
14519,0.048,0.069
14520,,
14521,0.058,0.076
14522,,
14523,,
14524,0.049,0.052
14525,,
14526,0.049,0.047
14527,,
14528,,
14529,0.041,0.049
14530,,
14531,0.037,0.037
14532,,
14533,,
14534,0.031,0.031
14535,,
14536,0.522,0.536
14537,,
14538,,
14539,0.035,0.034
14540,,
14541,0.027,0.024
14542,,
14543,,
14544,0.028,0.032
14545,,
14546,0.023,0.023
14547,,
14548,,
14549,0.025,0.024
14550,,
14551,0.129,0.126
14552,,
14553,,
14554,0.019,0.018
14555,,
14556,0.026,0.025
14557,,
14558,,
14559,0.084,0.096
14560,,
14561,0.064,0.064
14562,,
14563,,
14564,0.049,0.048
14565,,
14566,0.049,0.046
14567,,
14568,,
14569,0.051,0.061
14570,,
14571,0.05,0.048
14572,,
14573,,
14574,0.077,0.109
14575,,
14576,0.05,0.047
14577,,
14578,,
14579,0.035,0.04
14580,,
14581,0.053,0.066
14582,,
14583,,
14584,0.027,0.035
14585,,
14586,0.022,0.039
14587,,
14588,,
14589,0.041,0.047
14590,,
14591,0.048,0.052
14592,,
14593,,
14594,0.034,0.044
14595,,
14596,0.035,0.042
14597,,
14598,,
14599,0.045,0.048
14600,,
14601,0.49,0.495
14602,,
14603,,
14604,0.024,0.03
14605,,
14606,0.025,0.032
14607,,
14608,,
14609,0.041,0.041
14610,,
14611,0.034,0.042
14612,,
14613,,
14614,0.037,0.045
14615,,
14616,0.025,0.033
14617,,
14618,,
14619,0.054,0.061
14620,,
14621,0.029,0.038
14622,,
14623,,
14624,0.026,0.033
14625,,
14626,0.049,0.062
14627,,
14628,,
14629,0.181,0.173
14630,,
14631,0.054,0.053
14632,,
14633,,
14634,0.042,0.043
14635,,
14636,0.039,0.039
14637,,
14638,,
14639,0.041,0.031
14640,,
14641,0.072,0.033
14642,,
14643,,
14644,0.023,0.02
14645,,
14646,0.053,0.072
14647,,
14648,,
14649,0.022,0.019
14650,,
14651,0.021,0.019
14652,,
14653,,
14654,0.005,0.004
14655,,
14656,0.004,0.003
14657,,
14658,,
14659,0.011,0.011
14660,,
14661,0.016,0.016
14662,,
14663,,
14664,0.04,0.032
14665,,
14666,0.109,0.103
14667,,
14668,,
14669,0.082,0.096
14670,,
14671,0.031,0.031
14672,,
14673,,
14674,0.029,0.032
14675,,
14676,0.099,0.099
14677,,
14678,,
14679,0.057,0.039
14680,,
14681,0.041,0.035
14682,,
14683,,
14684,0.067,0.029
14685,,
14686,0.045,0.031
14687,,
14688,,
14689,0.027,0.021
14690,,
14691,0.097,0.043
14692,,
14693,,
14694,0.03,0.031
14695,,
14696,0.053,0.062
14697,,
14698,,
14699,0.104,0.159
14700,,
14701,0.042,0.044
14702,,
14703,,
14704,0.051,0.061
14705,,
14706,0.019,0.024
14707,,
14708,,
14709,0.356,0.385
14710,,
14711,0.016,0.021
14712,,
14713,,
14714,-0.007,-0.003
14715,,
14716,-0.01,-0.006
14717,,
14718,,
14719,-0.02,-0.015
14720,,
14721,0.136,0.161
14722,,
14723,,
14724,0.0,0.009
14725,,
14726,-0.005,0.0
14727,,
14728,,
14729,0.006,0.019
14730,,
14731,0.003,0.011
14732,,
14733,,
14734,0.048,0.126
14735,,
14736,0.037,0.05
14737,,
14738,,
14739,0.023,0.015
14740,,
14741,0.015,0.012
14742,,
14743,,
14744,0.015,0.014
14745,,
14746,0.042,0.061
14747,,
14748,,
14749,0.072,0.06
14750,,
14751,0.099,0.055
14752,,
14753,,
14754,0.16,0.122
14755,,
14756,0.07,0.057
14757,,
14758,,
14759,0.073,0.05
14760,,
14761,0.068,0.047
14762,,
14763,,
14764,0.076,0.054
14765,,
14766,0.08,0.06
14767,,
14768,,
14769,0.188,0.156
14770,,
14771,0.073,0.051
14772,,
14773,,
14774,0.076,0.052
14775,,
14776,0.06,0.041
14777,,
14778,,
14779,0.07,0.049
14780,,
14781,0.066,0.045
14782,,
14783,,
14784,0.06,0.033
14785,,
14786,0.068,0.042
14787,,
14788,,
14789,0.066,0.044
14790,,
14791,0.125,0.101
14792,,
14793,,
14794,0.069,0.103
14795,,
14796,0.056,0.06
14797,,
14798,,
14799,0.034,0.037
14800,,
14801,0.04,0.039
14802,,
14803,,
14804,0.075,0.067
14805,,
14806,0.156,0.212
14807,,
14808,,
14809,0.063,0.076
14810,,
14811,0.132,0.139
14812,,
14813,,
14814,0.041,0.051
14815,,
14816,0.23,0.236
14817,,
14818,,
14819,0.036,0.048
14820,,
14821,0.066,0.075
14822,,
14823,,
14824,0.109,0.116
14825,,
14826,0.026,0.036
14827,,
14828,,
14829,0.484,0.491
14830,,
14831,0.024,0.035
14832,,
14833,,
14834,0.018,0.029
14835,,
14836,0.011,0.022
14837,,
14838,,
14839,0.075,0.074
14840,,
14841,0.002,0.016
14842,,
14843,,
14844,-0.005,-0.001
14845,,
14846,-0.005,-0.002
14847,,
14848,,
14849,0.026,0.023
14850,,
14851,0.084,0.064
14852,,
14853,,
14854,0.024,0.019
14855,,
14856,0.007,0.005
14857,,
14858,,
14859,0.001,-0.001
14860,,
14861,0.004,0.001
14862,,
14863,,
14864,0.007,0.015
14865,,
14866,0.004,0.01
14867,,
14868,,
14869,0.037,0.041
14870,,
14871,0.044,0.05
14872,,
14873,,
14874,0.072,0.078
14875,,
14876,0.041,0.049
14877,,
14878,,
14879,0.034,0.041
14880,,
14881,0.035,0.043
14882,,
14883,,
14884,0.016,0.026
14885,,
14886,0.063,0.078
14887,,
14888,,
14889,0.073,0.076
14890,,
14891,0.013,0.024
14892,,
14893,,
14894,0.018,0.034
14895,,
14896,0.024,0.037
14897,,
14898,,
14899,0.05,0.058
14900,,
14901,0.026,0.03
14902,,
14903,,
14904,0.038,0.031
14905,,
14906,0.031,0.028
14907,,
14908,,
14909,0.039,0.036
14910,,
14911,0.035,0.032
14912,,
14913,,
14914,0.108,0.061
14915,,
14916,,
14917,,
14918,0.211,0.169
14919,,
14920,,
14921,,
14922,0.064,0.039
14923,,
14924,,
14925,,
14926,0.044,0.026
14927,,
14928,,
14929,,
14930,0.221,0.153
14931,,
14932,,
14933,,
14934,0.039,0.018
14935,,
14936,,
14937,,
14938,0.054,0.022
14939,,
14940,,
14941,,
14942,0.011,-0.014
14943,,
14944,,
14945,,
14946,0.012,-0.001
14947,,
14948,,
14949,,
14950,0.01,0.01
14951,,
14952,,
14953,,
14954,0.538,0.345
14955,,
14956,,
14957,,
14958,0.029,0.031
14959,,
14960,,
14961,,
14962,0.054,0.054
14963,,
14964,,
14965,,
14966,0.033,0.033
14967,,
14968,,
14969,,
14970,0.013,0.015
14971,,
14972,,
14973,,
14974,-0.002,-0.001
14975,,
14976,,
14977,,
14978,0.056,0.056
14979,,
14980,,
14981,,
14982,0.018,0.022
14983,,
14984,,
14985,,
14986,0.018,0.018
14987,,
14988,,
14989,,
14990,0.104,0.085
14991,,
14992,,
14993,,
14994,0.034,0.041
14995,,
14996,,
14997,,
14998,0.112,0.289
14999,,
15000,,
15001,,
15002,0.032,0.03
15003,,
15004,,
15005,,
15006,0.035,0.035
15007,,
15008,,
15009,,
15010,0.029,0.029
15011,,
15012,,
15013,,
15014,0.024,0.025
15015,,
15016,,
15017,,
15018,0.025,0.025
15019,,
15020,,
15021,,
15022,0.257,0.241
15023,,
15024,,
15025,,
15026,0.556,0.551
15027,,
15028,,
15029,,
15030,0.006,0.01
15031,,
15032,,
15033,,
15034,0.047,0.055
15035,,
15036,,
15037,,
15038,0.038,0.026
15039,,
15040,,
15041,,
15042,0.029,0.013
15043,,
15044,,
15045,,
15046,0.084,0.049
15047,,
15048,,
15049,,
15050,0.246,0.227
15051,,
15052,,
15053,,
15054,0.192,0.155
15055,,
15056,,
15057,,
15058,0.264,0.215
15059,,
15060,,
15061,,
15062,0.036,0.026
15063,,
15064,,
15065,,
15066,0.044,0.032
15067,,
15068,,
15069,,
15070,0.036,0.025
15071,,
15072,,
15073,,
15074,0.037,0.025
15075,,
15076,,
15077,,
15078,0.066,0.036
15079,,
15080,,
15081,,
15082,0.084,0.034
15083,,
15084,,
15085,,
15086,0.048,0.043
15087,,
15088,,
15089,,
15090,-0.011,-0.017
15091,,
15092,,
15093,,
15094,0.027,0.011
15095,,
15096,,
15097,,
15098,0.453,0.345
15099,,
15100,,
15101,,
15102,0.01,0.007
15103,,
15104,,
15105,,
15106,0.016,0.015
15107,,
15108,,
15109,,
15110,0.016,0.017
15111,,
15112,,
15113,,
15114,0.029,0.029
15115,,
15116,,
15117,,
15118,0.043,0.044
15119,,
15120,,
15121,,
15122,0.153,0.093
15123,,
15124,,
15125,,
15126,0.039,0.024
15127,,
15128,,
15129,,
15130,0.095,0.027
15131,,
15132,,
15133,,
15134,0.05,0.051
15135,,
15136,,
15137,,
15138,0.048,0.048
15139,,
15140,,
15141,,
15142,0.036,0.035
15143,,
15144,,
15145,,
15146,0.052,0.047
15147,,
15148,,
15149,,
15150,0.134,0.105
15151,,
15152,,
15153,,
15154,0.05,0.044
15155,,
15156,,
15157,,
15158,0.044,0.044
15159,,
15160,,
15161,,
15162,0.01,0.011
15163,,
15164,,
15165,,
15166,0.031,0.016
15167,,
15168,,
15169,,
15170,0.025,0.023
15171,,
15172,,
15173,,
15174,0.344,0.391
15175,,
15176,,
15177,,
15178,0.028,0.027
15179,,
15180,,
15181,,
15182,0.029,0.051
15183,,
15184,,
15185,,
15186,0.008,0.027
15187,,
15188,,
15189,,
15190,0.004,0.023
15191,,
15192,,
15193,,
15194,-0.007,0.012
15195,,
15196,,
15197,,
15198,-0.013,0.007
15199,,
15200,,
15201,,
15202,0.433,0.478
15203,,
15204,,
15205,,
15206,0.152,0.262
15207,,
15208,,
15209,,
15210,-0.001,0.009
15211,,
15212,,
15213,,
15214,0.002,0.002
15215,,
15216,,
15217,,
15218,0.045,0.027
15219,,
15220,,
15221,,
15222,-0.002,-0.011
15223,,
15224,,
15225,,
15226,-0.006,-0.007
15227,,
15228,,
15229,,
15230,-0.004,-0.006
15231,,
15232,,
15233,,
15234,-0.013,-0.016
15235,,
15236,,
15237,,
15238,0.005,0.001
15239,,
15240,,
15241,,
15242,0.001,-0.003
15243,,
15244,,
15245,,
15246,-0.009,-0.013
15247,,
15248,,
15249,,
15250,0.003,-0.001
15251,,
15252,,
15253,,
15254,0.007,0.004
15255,,
15256,,
15257,,
15258,0.171,0.076
15259,,
15260,,
15261,,
15262,0.024,0.018
15263,,
15264,,
15265,,
15266,0.1,0.073
15267,0.107,0.09
15268,,
15269,0.149,0.112
15270,0.057,0.059
15271,,
15272,0.028,0.027
15273,0.028,0.029
15274,,
15275,0.093,0.086
15276,0.061,0.059
15277,,
15278,0.183,0.148
15279,0.051,0.05
15280,,
15281,0.022,0.022
15282,0.007,0.01
15283,,
15284,0.062,0.058
15285,0.009,0.008
15286,,
15287,0.005,0.005
15288,-0.009,-0.006
15289,,
15290,0.094,0.04
15291,0.007,0.002
15292,,
15293,0.042,0.025
15294,0.019,0.031
15295,,
15296,0.142,0.08
15297,0.027,0.024
15298,,
15299,0.026,0.025
15300,0.052,0.03
15301,,
15302,0.03,0.039
15303,0.023,0.028
15304,,
15305,0.06,0.086
15306,0.021,0.029
15307,,
15308,0.023,0.034
15309,0.012,0.019
15310,,
15311,0.008,0.014
15312,0.028,0.038
15313,,
15314,-0.012,-0.005
15315,-0.01,-0.004
15316,,
15317,0.005,0.014
15318,0.019,0.032
15319,,
15320,0.01,0.017
15321,0.007,0.017
15322,,
15323,0.005,0.011
15324,0.259,0.308
15325,,
15326,0.014,0.062
15327,0.053,0.075
15328,,
15329,0.016,0.011
15330,0.021,0.016
15331,,
15332,0.012,0.011
15333,0.019,0.017
15334,,
15335,0.004,0.004
15336,0.008,0.008
15337,,
15338,0.004,0.004
15339,0.124,0.112
15340,,
15341,0.147,0.128
15342,0.04,0.037
15343,,
15344,0.192,0.179
15345,0.043,0.042
15346,,
15347,0.046,0.046
15348,0.05,0.047
15349,,
15350,0.053,0.047
15351,0.04,0.038
15352,,
15353,0.042,0.049
15354,0.046,0.044
15355,,
15356,0.053,0.055
15357,0.081,0.062
15358,,
15359,0.071,0.062
15360,0.052,0.05
15361,,
15362,0.038,0.033
15363,0.035,0.032
15364,,
15365,0.046,0.045
15366,0.062,0.047
15367,,
15368,0.034,0.033
15369,0.05,0.048
15370,,
15371,0.074,0.09
15372,0.039,0.04
15373,,
15374,0.046,0.049
15375,0.041,0.039
15376,,
15377,0.03,0.03
15378,0.033,0.033
15379,,
15380,0.038,0.039
15381,0.041,0.039
15382,,
15383,0.258,0.324
15384,0.079,0.074
15385,,
15386,0.034,0.032
15387,0.063,0.055
15388,,
15389,0.042,0.046
15390,0.07,0.071
15391,,
15392,0.034,0.035
15393,0.106,0.045
15394,,
15395,0.042,0.041
15396,0.069,0.051
15397,,
15398,0.1,0.073
15399,0.107,0.09
15400,,
15401,0.149,0.112
15402,0.057,0.059
15403,,
15404,0.028,0.027
15405,0.028,0.029
15406,,
15407,0.093,0.086
15408,0.061,0.059
15409,,
15410,0.183,0.148
15411,0.051,0.05
15412,,
15413,0.022,0.022
15414,0.007,0.01
15415,,
15416,0.062,0.058
15417,0.009,0.008
15418,,
15419,0.005,0.005
15420,-0.009,-0.006
15421,,
15422,0.094,0.04
15423,0.007,0.002
15424,,
15425,0.042,0.025
15426,0.019,0.031
15427,,
15428,0.142,0.08
15429,0.027,0.024
15430,,
15431,0.021,0.022
15432,0.025,0.052
15433,,
15434,0.045,0.04
15435,0.036,0.038
15436,,
15437,0.036,0.038
15438,0.053,0.053
15439,,
15440,0.307,0.251
15441,0.089,0.095
15442,,
15443,0.197,0.155
15444,0.049,0.051
15445,,
15446,0.117,0.108
15447,0.09,0.104
15448,,
15449,0.036,0.04
15450,0.07,0.075
15451,,
15452,0.226,0.187
15453,0.052,0.064
15454,,
15455,0.034,0.033
15456,0.024,0.036
15457,,
15458,0.022,0.022
15459,0.022,0.1
15460,,
15461,0.034,0.056
15462,0.029,0.054
15463,,
15464,0.066,0.068
15465,0.05,0.052
15466,,
15467,0.087,0.108
15468,0.065,0.075
15469,,
15470,0.049,0.054
15471,0.048,0.052
15472,,
15473,0.045,0.051
15474,0.067,0.073
15475,,
15476,0.025,0.031
15477,0.058,0.062
15478,,
15479,0.003,0.007
15480,0.231,0.252
15481,,
15482,-0.011,-0.006
15483,0.007,0.015
15484,,
15485,-0.009,-0.002
15486,-0.012,-0.004
15487,,
15488,-0.015,-0.014
15489,-0.015,-0.011
15490,,
15491,-0.009,-0.008
15492,0.004,0.014
15493,,
15494,-0.013,-0.013
15495,-0.009,-0.008
15496,,
15497,0.04,0.042
15498,0.042,0.074
15499,,
15500,0.09,0.072
15501,0.049,0.05
15502,,
15503,0.281,0.208
15504,0.049,0.051
15505,,
15506,0.175,0.148
15507,0.082,0.086
15508,,
15509,0.05,0.053
15510,0.052,0.056
15511,,
15512,0.051,0.054
15513,0.08,0.09
15514,,
15515,0.065,0.072
15516,0.049,0.055
15517,,
15518,0.071,0.067
15519,0.053,0.061
15520,,
15521,0.045,0.044
15522,0.1,0.16
15523,,
15524,0.038,0.039
15525,0.055,0.338
15526,,
15527,0.047,0.085
15528,0.051,0.135
15529,,
15530,0.018,0.014
15531,0.403,0.117
15532,,
15533,0.037,0.054
15534,0.036,0.044
15535,,
15536,0.019,0.033
15537,0.022,0.033
15538,,
15539,0.068,0.087
15540,0.057,0.066
15541,,
15542,0.004,0.016
15543,0.004,0.017
15544,,
15545,0.016,0.031
15546,0.106,0.122
15547,,
15548,0.021,0.05
15549,0.003,0.017
15550,,
15551,0.008,0.025
15552,0.006,0.023
15553,,
15554,0.04,0.056
15555,0.062,0.073
15556,,
15557,0.016,0.016
15558,0.031,0.021
15559,,
15560,0.015,0.013
15561,0.049,0.03
15562,,
15563,0.034,0.049
15564,0.085,0.108
15565,,
15566,0.159,0.218
15567,0.063,0.063
15568,,
15569,0.041,0.043
15570,0.06,0.061
15571,,
15572,0.107,0.121
15573,0.058,0.059
15574,,
15575,0.032,0.036
15576,0.038,0.037
15577,,
15578,0.033,0.033
15579,0.059,0.056
15580,,
15581,0.103,0.115
15582,0.029,0.032
15583,,
15584,0.025,0.025
15585,0.049,0.047
15586,,
15587,0.004,0.015
15588,0.02,0.033
15589,,
15590,0.017,0.032
15591,0.033,0.026
15592,,
15593,0.012,0.026
15594,0.099,0.131
15595,,
15596,0.034,0.044
15597,0.045,0.023
15598,,
15599,0.026,0.027
15600,0.041,0.04
15601,,
15602,0.015,0.015
15603,0.026,0.026
15604,,
15605,0.036,0.039
15606,0.231,0.229
15607,,
15608,0.233,0.254
15609,0.149,0.133
15610,,
15611,0.042,0.048
15612,0.012,0.01
15613,,
15614,0.044,0.045
15615,0.047,0.037
15616,,
15617,0.038,0.038
15618,0.062,0.055
15619,,
15620,0.077,0.089
15621,0.175,0.129
15622,,
15623,0.074,0.078
15624,0.445,0.065
15625,,
15626,0.043,0.039
15627,0.061,0.043
15628,,
15629,0.047,0.044
15630,0.082,0.056
15631,,
15632,0.05,0.043
15633,0.066,0.059
15634,,
15635,0.114,0.13
15636,0.071,0.062
15637,,
15638,0.316,0.371
15639,0.076,0.067
15640,,
15641,0.053,0.044
15642,0.042,0.031
15643,,
15644,0.047,0.039
15645,0.037,0.025
15646,,
15647,0.023,0.011
15648,0.033,0.02
15649,,
15650,0.018,0.004
15651,0.033,0.014
15652,,
15653,0.121,0.23
15654,0.031,0.026
15655,,
15656,0.023,0.032
15657,0.116,0.054
15658,,
15659,0.116,0.083
15660,0.11,0.055
15661,,
15662,0.037,0.025
15663,,
15664,,
15665,,
15666,,
15667,0.019,0.02
15668,,
15669,,
15670,,
15671,,
15672,0.016,0.015
15673,,
15674,,
15675,,
15676,,
15677,0.13,0.087
15678,,
15679,,
15680,,
15681,,
15682,0.051,0.04
15683,,
15684,,
15685,,
15686,,
15687,0.058,0.048
15688,,
15689,,
15690,,
15691,,
15692,0.026,0.024
15693,,
15694,,
15695,,
15696,,
15697,0.03,0.034
15698,,
15699,,
15700,,
15701,,
15702,0.052,0.034
15703,,
15704,,
15705,,
15706,,
15707,0.449,0.05
15708,,
15709,,
15710,,
15711,,
15712,0.058,0.025
15713,,
15714,,
15715,,
15716,,
15717,0.108,0.046
15718,,
15719,,
15720,,
15721,,
15722,0.027,0.022
15723,,
15724,,
15725,,
15726,,
15727,0.027,0.019
15728,,
15729,,
15730,,
15731,,
15732,0.023,0.016
15733,,
15734,,
15735,,
15736,,
15737,0.223,0.183
15738,,
15739,,
15740,,
15741,,
15742,0.073,0.062
15743,,
15744,,
15745,,
15746,,
15747,0.571,0.524
15748,,
15749,,
15750,,
15751,,
15752,0.288,0.299
15753,,
15754,,
15755,,
15756,,
15757,0.032,0.013
15758,,
15759,,
15760,,
15761,,
15762,0.083,0.053
15763,,
15764,,
15765,,
15766,,
15767,0.031,0.023
15768,,
15769,,
15770,,
15771,,
15772,0.239,0.053
15773,,
15774,,
15775,,
15776,,
15777,0.033,0.033
15778,,
15779,,
15780,,
15781,,
15782,0.041,0.039
15783,,
15784,,
15785,,
15786,,
15787,0.127,0.13
15788,,
15789,,
15790,,
15791,,
15792,0.03,0.025
15793,,
15794,,
15795,,
15796,,
15797,0.009,0.005
15798,,
15799,,
15800,,
15801,,
15802,0.007,0.002
15803,,
15804,,
15805,,
15806,,
15807,-0.007,-0.012
15808,,
15809,,
15810,,
15811,,
15812,0.084,0.052
15813,,
15814,,
15815,,
15816,,
15817,-0.03,-0.032
15818,,
15819,,
15820,,
15821,,
15822,-0.033,-0.036
15823,,
15824,,
15825,,
15826,,
15827,0.037,0.025
15828,,
15829,,
15830,,
15831,,
15832,0.019,0.02
15833,,
15834,,
15835,,
15836,,
15837,0.016,0.015
15838,,
15839,,
15840,,
15841,,
15842,0.13,0.087
15843,,
15844,,
15845,,
15846,,
15847,0.051,0.04
15848,,
15849,,
15850,,
15851,,
15852,0.058,0.048
15853,,
15854,,
15855,,
15856,,
15857,0.026,0.024
15858,,
15859,,
15860,,
15861,,
15862,0.03,0.034
15863,,
15864,,
15865,,
15866,,
15867,0.052,0.034
15868,,
15869,,
15870,,
15871,,
15872,0.449,0.05
15873,,
15874,,
15875,,
15876,,
15877,0.058,0.025
15878,,
15879,,
15880,,
15881,,
15882,0.026,0.024
15883,,
15884,,
15885,,
15886,,
15887,0.028,0.028
15888,,
15889,,
15890,,
15891,,
15892,0.019,0.017
15893,,
15894,,
15895,,
15896,,
15897,-0.003,-0.003
15898,,
15899,,
15900,,
15901,,
15902,0.014,0.015
15903,,
15904,,
15905,,
15906,,
15907,0.023,0.024
15908,,
15909,,
15910,,
15911,,
15912,0.071,0.069
15913,,
15914,,
15915,,
15916,,
15917,0.035,0.039
15918,,
15919,,
15920,,
15921,,
15922,0.041,0.044
15923,,
15924,,
15925,,
15926,,
15927,0.041,0.039
15928,,
15929,,
15930,,
15931,,
15932,0.047,0.04
15933,,
15934,,
15935,,
15936,,
15937,0.037,0.025
15938,,
15939,,
15940,,
15941,,
15942,0.019,0.02
15943,,
15944,,
15945,,
15946,,
15947,0.016,0.015
15948,,
15949,,
15950,,
15951,,
15952,0.13,0.087
15953,,
15954,,
15955,,
15956,,
15957,0.051,0.04
15958,,
15959,,
15960,,
15961,,
15962,0.058,0.048
15963,,
15964,,
15965,,
15966,,
15967,0.026,0.024
15968,,
15969,,
15970,,
15971,,
15972,0.03,0.034
15973,,
15974,,
15975,,
15976,,
15977,0.052,0.034
15978,,
15979,,
15980,,
15981,,
15982,0.449,0.05
15983,,
15984,,
15985,,
15986,,
15987,0.058,0.025
15988,,
15989,,
15990,,
15991,,
15992,0.026,0.024
15993,,
15994,,
15995,,
15996,,
15997,0.028,0.028
15998,,
15999,,
16000,,
16001,,
16002,0.019,0.017
16003,,
16004,,
16005,,
16006,,
16007,-0.003,-0.003
16008,,
16009,,
16010,,
16011,,
16012,0.014,0.015
16013,,
16014,,
16015,,
16016,,
16017,0.023,0.024
16018,,
16019,,
16020,,
16021,,
16022,0.071,0.069
16023,,
16024,,
16025,,
16026,,
16027,0.035,0.039
16028,,
16029,,
16030,,
16031,,
16032,0.041,0.044
16033,,
16034,,
16035,,
16036,,
16037,0.041,0.039
16038,,
16039,,
16040,,
16041,,
16042,0.047,0.04
16043,,
16044,,
16045,,
16046,,
16047,0.064,0.047
16048,,
16049,,
16050,,
16051,,
16052,0.085,0.074
16053,,
16054,,
16055,,
16056,,
16057,0.055,0.042
16058,,
16059,,
16060,,
16061,,
16062,0.035,0.023
16063,,
16064,,
16065,,
16066,,
16067,0.039,0.026
16068,,
16069,,
16070,,
16071,,
16072,0.059,0.046
16073,,
16074,,
16075,,
16076,,
16077,0.052,0.038
16078,,
16079,,
16080,,
16081,,
16082,0.082,0.059
16083,,
16084,,
16085,,
16086,,
16087,0.039,0.029
16088,,
16089,,
16090,,
16091,,
16092,0.025,0.025
16093,,
16094,,
16095,,
16096,,
16097,0.112,0.11
16098,,
16099,,
16100,,
16101,,
16102,0.064,0.13
16103,,
16104,,
16105,,
16106,,
16107,0.051,0.044
16108,,
16109,,
16110,,
16111,,
16112,0.031,0.026
16113,,
16114,,
16115,,
16116,,
16117,0.057,0.049
16118,,
16119,,
16120,,
16121,,
16122,0.043,0.035
16123,,
16124,,
16125,,
16126,,
16127,0.043,0.041
16128,,
16129,,
16130,,
16131,,
16132,0.02,0.013
16133,,
16134,,
16135,,
16136,,
16137,-0.002,-0.01
16138,,
16139,,
16140,,
16141,,
16142,-0.01,-0.013
16143,,
16144,,
16145,,
16146,,
16147,0.048,0.1
16148,,
16149,,
16150,,
16151,,
16152,0.03,0.013
16153,,
16154,,
16155,,
16156,,
16157,0.009,0.009
16158,,
16159,,
16160,,
16161,,
16162,0.026,0.017
16163,,
16164,,
16165,,
16166,,
16167,0.034,0.025
16168,,
16169,,
16170,,
16171,,
16172,0.056,0.048
16173,,
16174,,
16175,,
16176,,
16177,0.026,0.015
16178,,
16179,,
16180,,
16181,,
16182,0.438,0.515
16183,,
16184,,
16185,,
16186,,
16187,0.026,0.011
16188,,
16189,,
16190,,
16191,,
16192,0.101,0.104
16193,,
16194,,
16195,,
16196,,
16197,0.03,0.042
16198,,
16199,,
16200,,
16201,,
16202,0.019,0.025
16203,,
16204,,
16205,,
16206,,
16207,0.007,0.005
16208,,
16209,,
16210,,
16211,,
16212,0.037,0.042
16213,,
16214,0.043,0.041
16215,,
16216,,
16217,,
16218,0.037,0.031
16219,,
16220,0.027,0.028
16221,,
16222,,
16223,,
16224,0.038,0.031
16225,,
16226,0.014,0.009
16227,,
16228,,
16229,,
16230,0.1,0.094
16231,,
16232,0.025,0.02
16233,,
16234,,
16235,,
16236,0.01,0.006
16237,,
16238,0.013,0.008
16239,,
16240,,
16241,,
16242,0.034,0.083
16243,,
16244,0.079,0.101
16245,,
16246,,
16247,,
16248,0.023,0.008
16249,,
16250,0.028,0.012
16251,,
16252,,
16253,,
16254,0.085,0.069
16255,,
16256,0.274,0.289
16257,,
16258,,
16259,,
16260,0.022,0.004
16261,,
16262,0.033,0.014
16263,,
16264,,
16265,,
16266,0.054,0.042
16267,,
16268,0.068,0.06
16269,,
16270,,
16271,,
16272,0.072,0.057
16273,,
16274,0.071,0.062
16275,,
16276,,
16277,,
16278,0.015,-0.002
16279,,
16280,0.03,0.015
16281,,
16282,,
16283,,
16284,0.278,0.267
16285,,
16286,0.107,0.088
16287,,
16288,,
16289,,
16290,0.048,0.057
16291,,
16292,0.065,0.117
16293,,
16294,,
16295,,
16296,0.013,0.013
16297,,
16298,0.013,0.013
16299,,
16300,,
16301,,
16302,0.024,0.03
16303,,
16304,0.034,0.056
16305,,
16306,,
16307,,
16308,-0.013,-0.019
16309,,
16310,-0.011,-0.01
16311,,
16312,,
16313,,
16314,-0.015,-0.023
16315,,
16316,0.074,0.079
16317,,
16318,,
16319,,
16320,-0.023,-0.032
16321,,
16322,0.044,0.024
16323,,
16324,,
16325,,
16326,-0.006,-0.016
16327,,
16328,-0.014,-0.025
16329,,
16330,,
16331,,
16332,-0.007,-0.02
