bb_idx,MT_deepHLApan_bind,MT_deepHLApan_immuno,WT_deepHLApan_bind,WT_deepHLApan_immuno
14141,0.6399,0.4882,0.9084,0.5586
14142,0.8011,0.0173,0.9406,0.0728
14143,0.4341,0.8423,0.825,0.815
14144,0.4381,0.7491,0.6355,0.779
14145,0.8428,0.0277,0.9083,0.1335
14146,0.6213,0.8447,0.8074,0.8496
14147,0.9099,0.7499,0.971,0.6854
14148,0.8697,0.1867,0.9367,0.167
14149,0.6742,0.5547,0.8351,0.4498
14150,0.8555,0.7407,0.9579,0.5922
14151,0.8876,0.2296,0.9659,0.1668
14152,0.7671,0.5628,0.8744,0.5303
14153,0.7645,0.7642,0.9342,0.6426
14154,0.584,0.1281,0.8266,0.174
14155,0.6158,0.4981,0.7072,0.4923
14156,0.8514,0.7585,0.9612,0.6153
14157,0.9865,0.0965,0.9957,0.1073
14158,0.9329,0.5795,0.9503,0.4025
14159,0.9858,0.6195,0.9836,0.3959
14160,0.9919,0.0628,0.9908,0.0712
14161,0.9103,0.4627,0.9098,0.3028
14162,0.9858,0.3932,0.9887,0.1901
14163,0.9961,0.0916,0.9969,0.0673
14164,0.9517,0.5023,0.9536,0.3443
14165,0.9961,0.2985,0.991,0.1191
14166,0.9974,0.0763,0.9836,0.0989
14167,0.5783,0.2487,0.9155,0.4491
14168,0.974,0.5052,0.9692,0.5204
14169,0.7304,0.0599,0.4205,0.0658
14170,0.9135,0.3147,0.9387,0.5461
14171,0.9837,0.5825,0.9767,0.647
14172,0.9524,0.0446,0.9239,0.0649
14173,0.4656,0.4394,0.194,0.6407
14174,0.9967,0.4687,0.9868,0.5788
14175,0.4448,0.1528,0.559,0.1762
14176,0.1367,0.4661,0.2776,0.7318
14177,0.3287,0.3759,0.6241,0.5704
14178,0.1606,0.0289,0.4073,0.1252
14179,0.4085,0.6592,0.556,0.8409
14180,0.333,0.3104,0.4145,0.4587
14181,0.1031,0.0182,0.258,0.0667
14182,0.7378,0.6324,0.7923,0.9213
14183,0.7125,0.4079,0.9013,0.5787
14184,0.2014,0.0717,0.4942,0.368
14185,0.4344,0.6669,0.648,0.8865
14186,0.1651,0.5169,0.225,0.8644
14187,0.0828,0.0584,0.2708,0.2055
14188,0.2694,0.6817,0.3096,0.7767
14189,0.1664,0.3813,0.2401,0.5401
14190,0.7794,0.0623,0.9944,0.2328
14191,0.7238,0.7528,0.8573,0.8112
14192,0.5414,0.5062,0.7809,0.7087
14193,0.7833,0.1411,0.9877,0.2653
14194,0.7964,0.631,0.8976,0.7217
14195,0.7306,0.4823,0.9527,0.6418
14196,0.7122,0.1032,0.7372,0.1248
14197,0.7339,0.692,0.8284,0.6596
14198,0.5908,0.666,0.7866,0.5861
14199,0.2971,0.457,0.2413,0.4858
14200,0.3651,0.6546,0.2266,0.6039
14201,0.0363,0.6121,0.1046,0.3136
14202,0.246,0.271,0.3814,0.0476
14203,0.0664,0.9811,0.7759,0.982
14204,0.2457,0.4929,0.2865,0.4119
14205,0.3148,0.5976,0.3406,0.5349
14206,0.2721,0.5016,0.1388,0.1993
14207,0.7765,0.0765,0.458,0.0336
14208,0.9459,0.988,0.7767,0.9814
14209,0.5679,0.3232,0.5508,0.2594
14210,0.4664,0.6009,0.444,0.5192
14211,0.0595,0.5989,0.0438,0.4206
14212,0.3142,0.036,0.2682,0.0286
14213,0.2599,0.9886,0.0605,0.9842
14214,0.6004,0.1895,0.5484,0.2771
14215,0.703,0.4901,0.6326,0.496
14216,0.1925,0.1658,0.1756,0.3286
14217,0.7221,0.0231,0.632,0.045
14218,0.393,0.9797,0.3077,0.9889
14219,0.4925,0.1514,0.4905,0.2733
14220,0.3494,0.526,0.4125,0.5465
14221,0.1901,0.2063,0.1421,0.2917
14222,0.4955,0.0341,0.4885,0.0523
14223,0.9461,0.9908,0.9368,0.9913
14224,0.9083,0.2459,0.9066,0.3182
14225,0.8706,0.5263,0.8599,0.5437
14226,0.5006,0.227,0.4308,0.2759
14227,0.9614,0.0283,0.9192,0.0726
14228,0.8235,0.99,0.7251,0.9872
14229,0.975,0.3163,0.9694,0.4513
14230,0.978,0.498,0.9705,0.6267
14231,0.8478,0.3063,0.8778,0.4599
14232,0.9911,0.0321,0.982,0.1018
14233,0.8714,0.9932,0.9091,0.9928
14234,0.8968,0.3404,0.8938,0.3141
14235,0.8979,0.7073,0.8965,0.7919
14236,0.77,0.5157,0.7861,0.5116
14237,0.9241,0.1077,0.8825,0.0867
14238,0.8512,0.9934,0.5924,0.9918
14239,0.8808,0.3158,0.8939,0.3225
14240,0.6463,0.5561,0.8012,0.6764
14241,0.8177,0.4154,0.6921,0.2982
14242,0.9506,0.0144,0.8771,0.0208
14243,0.9983,0.9891,0.96,0.9925
14244,0.9004,0.2938,0.9083,0.2364
14245,0.9123,0.5418,0.8145,0.6724
14246,0.9289,0.2708,0.684,0.1893
14247,0.9847,0.0142,0.7912,0.0211
14248,0.9669,0.9907,0.7629,0.9892
14249,0.9864,0.0872,0.9891,0.122
14250,0.8964,0.2129,0.9422,0.2787
14251,0.8176,0.0215,0.7861,0.017
14252,0.8472,0.0014,0.8455,0.0013
14253,0.9366,0.9853,0.8567,0.985
14254,0.6091,0.341,0.5688,0.4586
14255,0.7173,0.583,0.7643,0.637
14256,0.2703,0.1677,0.1992,0.2722
14257,0.6416,0.0336,0.7316,0.0357
14258,0.2673,0.9011,0.1012,0.945
14259,0.8782,0.1373,0.845,0.2608
14260,0.9366,0.3227,0.9591,0.3904
14261,0.7951,0.0634,0.7292,0.1551
14262,0.9885,0.0108,0.9919,0.0174
14263,0.8029,0.8721,0.8081,0.9148
14264,0.6474,0.1376,0.6476,0.202
14265,0.7164,0.2832,0.6959,0.376
14266,0.276,0.0498,0.2266,0.1319
14267,0.8475,0.0101,0.8049,0.0124
14268,0.304,0.9264,0.2024,0.9338
14269,0.3941,0.179,0.3457,0.2506
14270,0.4601,0.3813,0.4603,0.4926
14271,0.5456,0.0445,0.4741,0.0918
14272,0.806,0.0054,0.7955,0.008
14273,0.9152,0.9222,0.883,0.9434
14274,0.5781,0.0728,0.5411,0.0914
14275,0.9782,0.4069,0.9788,0.4666
14276,0.3964,0.0712,0.2996,0.1194
14277,0.5254,0.0133,0.4338,0.0289
14278,0.1781,0.9726,0.1953,0.9829
14279,0.7196,0.3692,0.6106,0.2602
14280,0.8274,0.5291,0.8112,0.4276
14281,0.6564,0.1375,0.5756,0.0876
14282,0.9736,0.0238,0.947,0.0184
14283,0.9935,0.975,0.995,0.9684
14284,0.7712,0.4483,0.7959,0.3785
14285,0.9634,0.689,0.9143,0.5787
14286,0.4443,0.3123,0.3962,0.2328
14287,0.9127,0.1403,0.9336,0.1092
14288,0.6273,0.9786,0.5497,0.9743
14289,0.993,0.4424,0.9957,0.4643
14290,0.9953,0.7346,0.996,0.7825
14291,0.1363,0.5835,0.0938,0.6083
14292,0.1791,0.2901,0.1178,0.2604
14293,0.0366,0.983,0.014,0.9881
14294,0.8169,0.3604,0.7777,0.2773
14295,0.9532,0.6543,0.8736,0.6177
14296,0.7089,0.4253,0.6882,0.2287
14297,0.9945,0.1776,0.9766,0.0846
14298,0.9984,0.9704,0.9866,0.987
14299,0.7297,0.3062,0.6961,0.3944
14300,0.8593,0.6148,0.8239,0.6593
14301,0.7795,0.4369,0.9777,0.314
14302,0.9316,0.1215,0.8983,0.1005
14303,0.7769,0.9597,0.6536,0.9818
14304,0.6952,0.1886,0.7082,0.2559
14305,0.9445,0.496,0.866,0.5317
14306,0.831,0.1411,0.8567,0.0474
14307,0.982,0.032,0.9881,0.014
14308,0.9991,0.9218,0.9986,0.9279
14309,0.9761,0.1467,0.9428,0.3575
14310,0.9918,0.337,0.9766,0.6421
14311,0.9992,0.0443,0.9924,0.4282
14312,0.9953,0.0051,0.9775,0.1531
14313,0.9998,0.9781,0.9937,0.9883
14314,0.8043,0.1524,0.8886,0.2772
14315,0.9201,0.3691,0.8986,0.5732
14316,0.9548,0.0206,0.9599,0.1128
14317,0.993,0.0042,0.9928,0.0113
14318,0.9999,0.9741,0.9996,0.9744
14319,0.93,0.0748,0.944,0.1324
14320,0.9977,0.4553,0.9977,0.7163
14321,0.5045,0.1772,0.703,0.2951
14322,0.752,0.0762,0.7707,0.1231
14323,0.7205,0.975,0.7729,0.9802
14324,0.6966,0.0826,0.7258,0.2516
14325,0.8861,0.5393,0.9046,0.7458
14326,0.6131,0.0891,0.6562,0.187
14327,0.8613,0.0199,0.9296,0.0428
14328,0.8115,0.9802,0.843,0.98
14329,0.589,0.1402,0.5928,0.367
14330,0.8581,0.5115,0.8331,0.814
14331,0.4599,0.1168,0.5284,0.3471
14332,0.9631,0.0334,0.9791,0.063
14333,0.8721,0.961,0.8418,0.9731
14334,0.8995,0.1683,0.9123,0.3033
14335,0.9608,0.5926,0.9593,0.6951
14336,0.7751,0.1022,0.8203,0.2661
14337,0.9712,0.0189,0.973,0.0187
14338,0.7407,0.9828,0.7855,0.9827
14339,0.9509,0.0192,0.9618,0.0254
14340,0.9056,0.3168,0.9152,0.3202
14341,0.1498,0.0064,0.1322,0.0178
14342,0.513,0.0006,0.5583,0.001
14343,0.2957,0.9753,0.2746,0.9735
14344,0.845,0.0181,0.8393,0.0133
14345,0.5114,0.3319,0.5029,0.3028
14346,0.0441,0.0066,0.0658,0.0234
14347,0.2223,0.0006,0.2139,0.0006
14348,0.4654,0.9865,0.5532,0.9832
14349,0.6763,0.015,0.7081,0.0106
14350,0.6486,0.313,0.7114,0.2293
14351,0.1458,0.0023,0.1957,0.0086
14352,0.6147,0.0003,0.7026,0.0003
14353,0.6645,0.9792,0.697,0.9732
14354,0.9785,0.0814,0.9692,0.0344
14355,0.9616,0.3683,0.9623,0.3126
14356,0.1641,0.0398,0.3236,0.0143
14357,0.5245,0.005,0.6096,0.0025
14358,0.3402,0.9779,0.526,0.9768
14359,0.6195,0.155,0.5957,0.1903
14360,0.9825,0.4806,0.9888,0.4863
14361,0.1327,0.1227,0.1701,0.1417
14362,0.3237,0.0235,0.2818,0.0477
14363,0.1179,0.9783,0.1206,0.9756
14364,0.9918,0.2851,0.9629,0.2991
14365,0.9541,0.3847,0.9687,0.4837
14366,0.7386,0.3788,0.9087,0.5282
14367,0.9329,0.057,0.9913,0.1449
14368,0.7297,0.986,0.9209,0.9884
14369,0.8537,0.2758,0.7897,0.2923
14370,0.7,0.3653,0.5832,0.3661
14371,0.394,0.1726,0.3669,0.2091
14372,0.7671,0.0016,0.6362,0.0017
14373,0.8647,0.986,0.7812,0.9858
14374,0.9157,0.2946,0.8837,0.3189
14375,0.9559,0.5357,0.8891,0.5039
14376,0.7517,0.0635,0.716,0.0255
14377,0.9842,0.0079,0.9726,0.0027
14378,0.9507,0.9474,0.9033,0.9748
14379,0.9479,0.2382,0.8776,0.2257
14380,0.9834,0.5258,0.9414,0.5427
14381,0.8432,0.0741,0.8349,0.0768
14382,0.9974,0.0151,0.9887,0.0078
14383,0.9404,0.9838,0.9156,0.9916
14384,0.9776,0.6746,0.9706,0.5869
14385,0.992,0.7776,0.9846,0.7551
14386,0.9934,0.5536,0.9931,0.3738
14387,0.9982,0.2291,0.9972,0.1467
14388,0.964,0.9768,0.9644,0.9832
14389,0.6583,0.1953,0.3805,0.187
14390,0.3286,0.3995,0.1546,0.4229
14391,0.0961,0.0245,0.0251,0.0265
14392,0.4227,0.0008,0.2179,0.001
14393,0.5697,0.9764,0.4829,0.9818
14394,0.7477,0.6131,0.6837,0.4992
14395,0.9945,0.7015,0.9953,0.6487
14396,0.4595,0.308,0.3825,0.1326
14397,0.8355,0.0923,0.9015,0.0482
14398,0.4779,0.9834,0.6589,0.9888
14399,0.752,0.4062,0.7528,0.4491
14400,0.9005,0.6272,0.8802,0.6532
14401,0.4271,0.0818,0.3405,0.0824
14402,0.8772,0.007,0.7866,0.0142
14403,0.4483,0.9881,0.5021,0.9868
14404,0.5904,0.1734,0.72,0.2686
14405,0.8383,0.4758,0.669,0.5666
14406,0.3129,0.0389,0.3863,0.0481
14407,0.731,0.0024,0.7618,0.0036
14408,0.467,0.9859,0.2146,0.9883
14409,0.7086,0.5157,0.723,0.4303
14410,0.9099,0.6241,0.8566,0.5896
14411,0.4872,0.0855,0.5556,0.0667
14412,0.9327,0.005,0.9574,0.0043
14413,0.557,0.989,0.4873,0.9834
14414,0.8551,0.3191,0.7576,0.3574
14415,0.931,0.479,0.8623,0.4547
14416,0.6671,0.0375,0.6113,0.0606
14417,0.9731,0.0039,0.9606,0.0046
14418,0.6981,0.9885,0.7724,0.9831
14419,0.9205,0.4268,0.9801,0.4329
14420,0.8866,0.4908,0.9768,0.5348
14421,0.8911,0.3668,0.8775,0.381
14422,0.9814,0.0051,0.9843,0.0104
14423,0.8922,0.9915,0.8117,0.9894
14424,0.8667,0.3357,0.8972,0.2845
14425,0.9227,0.5495,0.9294,0.6106
14426,0.798,0.1607,0.7795,0.2146
14427,0.9276,0.0212,0.9171,0.0231
14428,0.9636,0.9931,0.9108,0.9898
14429,0.8594,0.1586,0.8331,0.132
14430,0.9874,0.535,0.9748,0.5779
14431,0.7618,0.0957,0.7423,0.1388
14432,0.9968,0.0151,0.9929,0.0211
14433,0.9217,0.985,0.8617,0.985
14434,0.8831,0.3394,0.8794,0.2722
14435,0.9924,0.6494,0.9893,0.7063
14436,0.8941,0.2902,0.8593,0.2294
14437,0.9968,0.0608,0.9966,0.0564
14438,0.9565,0.9922,0.897,0.9875
14439,0.8959,0.5193,0.9353,0.3993
14440,0.9885,0.7349,0.9849,0.792
14441,0.8816,0.4079,0.8251,0.5341
14442,0.9964,0.1453,0.9942,0.1472
14443,0.9003,0.9923,0.8884,0.9778
14444,0.6883,0.4797,0.4846,0.3115
14445,0.5511,0.5298,0.2704,0.4879
14446,0.2402,0.0578,0.1474,0.0953
14447,0.4674,0.0164,0.2852,0.028
14448,0.6688,0.9778,0.688,0.9818
14449,0.6684,0.4678,0.3804,0.3128
14450,0.8331,0.5559,0.6119,0.4946
14451,0.8305,0.2088,0.8487,0.2385
14452,0.8366,0.0765,0.8113,0.0318
14453,0.6473,0.9718,0.612,0.9762
14454,0.3607,0.7803,0.3752,0.5023
14455,0.4289,0.9095,0.4654,0.8738
14456,0.2989,0.4086,0.2683,0.5712
14457,0.9298,0.2404,0.9378,0.1106
14458,0.5365,0.9803,0.6209,0.9804
14459,0.5334,0.6516,0.524,0.5508
14460,0.6583,0.7732,0.6762,0.7142
14461,0.3482,0.4524,0.3479,0.5657
14462,0.9583,0.0455,0.933,0.0573
14463,0.7972,0.9659,0.6141,0.9779
14464,0.8173,0.5096,0.7361,0.3618
14465,0.9757,0.6179,0.7659,0.6568
14466,0.7253,0.6646,0.7586,0.6758
14467,0.975,0.1829,0.868,0.2461
14468,0.7703,0.9683,0.4115,0.9789
14469,0.603,0.6362,0.5383,0.4452
14470,0.5995,0.725,0.5799,0.6097
14471,0.2314,0.5713,0.24,0.6603
14472,0.6129,0.0946,0.6035,0.187
14473,0.1334,0.9852,0.1612,0.9846
14474,0.8161,0.1116,0.8367,0.1635
14475,0.8729,0.3383,0.8831,0.3059
14476,0.8058,0.2747,0.7491,0.1708
14477,0.9391,0.0804,0.9046,0.0138
14478,0.8241,0.9303,0.7369,0.951
14479,0.6883,0.086,0.7289,0.0263
14480,0.6947,0.403,0.734,0.2696
14481,0.7531,0.1694,0.7859,0.0382
14482,0.948,0.0327,0.9666,0.0032
14483,0.9905,0.974,0.999,0.9682
14484,0.9713,0.0211,0.9761,0.0054
14485,0.8378,0.1456,0.892,0.0871
14486,0.6737,0.0653,0.5801,0.0057
14487,0.8411,0.0055,0.7502,0.0004
14488,0.5459,0.9658,0.3936,0.9621
14489,0.4796,0.0864,0.4321,0.0305
14490,0.5616,0.1866,0.5472,0.0903
14491,0.2066,0.1849,0.1396,0.0095
14492,0.728,0.036,0.6586,0.0007
14493,0.498,0.9588,0.424,0.9704
14494,0.3368,0.1801,0.4172,0.0184
14495,0.5365,0.3523,0.5388,0.1336
14496,0.4544,0.1193,0.355,0.0102
14497,0.8356,0.0224,0.7938,0.0004
14498,0.8899,0.9554,0.8755,0.9477
14499,0.9463,0.2484,0.9287,0.0872
14500,0.9805,0.3875,0.9789,0.2992
14501,0.6272,0.2281,0.4974,0.0199
14502,0.992,0.0121,0.9919,0.0007
14503,0.9052,0.9905,0.8113,0.9797
14504,0.947,0.2496,0.9529,0.1975
14505,0.984,0.551,0.9857,0.3936
14506,0.3038,0.2034,0.1682,0.1543
14507,0.3671,0.0711,0.2452,0.016
14508,0.1039,0.9935,0.0301,0.9908
14509,0.7013,0.2738,0.6915,0.195
14510,0.7834,0.6354,0.8087,0.5317
14511,0.4234,0.4014,0.5495,0.1918
14512,0.8771,0.1914,0.8963,0.0398
14513,0.6101,0.989,0.6564,0.9936
14514,0.6405,0.2718,0.598,0.2987
14515,0.8037,0.68,0.7597,0.6412
14516,0.4494,0.3439,0.4599,0.2023
14517,0.8114,0.2021,0.8861,0.0378
14518,0.3989,0.9853,0.48,0.9859
14519,0.5081,0.0763,0.5167,0.0455
14520,0.6109,0.368,0.753,0.3245
14521,0.4248,0.3203,0.3788,0.1722
14522,0.9608,0.0113,0.9318,0.0026
14523,0.8394,0.9809,0.9468,0.9835
14524,0.7802,0.3695,0.7508,0.1521
14525,0.9325,0.7824,0.9115,0.6028
14526,0.4287,0.3115,0.3689,0.075
14527,0.6288,0.1917,0.5909,0.0343
14528,0.4904,0.9877,0.4165,0.9857
14529,0.9803,0.137,0.9436,0.1547
14530,0.9307,0.4091,0.9537,0.3726
14531,0.8996,0.0734,0.8712,0.0387
14532,0.9847,0.0024,0.9807,0.0019
14533,0.8686,0.9819,0.8214,0.9903
14534,0.9866,0.1867,0.9432,0.0711
14535,0.9948,0.4885,0.9908,0.301
14536,0.9993,0.0525,0.9997,0.0072
14537,0.9969,0.0019,0.9975,0.0006
14538,0.9998,0.972,0.9998,0.9844
14539,0.9822,0.3216,0.9789,0.3001
14540,0.9755,0.61,0.9746,0.4606
14541,0.9327,0.0756,0.8833,0.0782
14542,0.9888,0.0158,0.9865,0.0154
14543,0.9492,0.9802,0.8872,0.9808
14544,0.6822,0.3557,0.5576,0.2614
14545,0.8366,0.7138,0.8158,0.5327
14546,0.7376,0.2477,0.6393,0.0417
14547,0.9554,0.1381,0.9317,0.0116
14548,0.6209,0.9902,0.4684,0.9782
14549,0.9358,0.4137,0.8377,0.1701
14550,0.9926,0.6862,0.9759,0.4158
14551,0.9656,0.2335,0.9115,0.0439
14552,0.9955,0.146,0.9922,0.0105
14553,0.9944,0.9792,0.9216,0.9628
14554,0.9824,0.6044,0.9818,0.376
14555,0.997,0.7788,0.9964,0.5929
14556,0.9381,0.4791,0.7843,0.1653
14557,0.9986,0.428,0.9933,0.0962
14558,0.9883,0.9904,0.9861,0.9724
14559,0.7799,0.4601,0.8331,0.1912
14560,0.6364,0.7505,0.593,0.5116
14561,0.343,0.5126,0.2081,0.2412
14562,0.5639,0.318,0.5594,0.0306
14563,0.8036,0.9882,0.6605,0.9687
14564,0.9798,0.4628,0.9683,0.1098
14565,0.9642,0.6234,0.9532,0.4001
14566,0.7734,0.4683,0.5968,0.1427
14567,0.9654,0.2264,0.9218,0.0036
14568,0.8642,0.9891,0.547,0.966
14569,0.7771,0.3483,0.7438,0.2307
14570,0.8654,0.4552,0.8447,0.4517
14571,0.8431,0.5884,0.5678,0.215
14572,0.984,0.0949,0.9767,0.0119
14573,0.9701,0.9888,0.9257,0.9829
14574,0.9763,0.3061,0.9876,0.2401
14575,0.9832,0.3171,0.9762,0.3718
14576,0.9468,0.3284,0.8937,0.2304
14577,0.9908,0.0364,0.9843,0.0041
14578,0.9781,0.9801,0.9619,0.9874
14579,0.8362,0.3993,0.8416,0.2204
14580,0.9633,0.4393,0.83,0.4578
14581,0.8986,0.2455,0.7994,0.0779
14582,0.9715,0.0174,0.9723,0.0027
14583,0.9962,0.9837,0.9937,0.9828
14584,0.42,0.1439,0.6577,0.1143
14585,0.5102,0.4986,0.9242,0.4082
14586,0.1623,0.0987,0.6651,0.0424
14587,0.797,0.0141,0.9445,0.0083
14588,0.5697,0.9934,0.9345,0.9918
14589,0.7802,0.2068,0.6984,0.1789
14590,0.8606,0.4776,0.8434,0.4255
14591,0.4331,0.193,0.3522,0.1021
14592,0.9636,0.0083,0.9123,0.0034
14593,0.7954,0.9891,0.6401,0.9878
14594,0.5511,0.1636,0.5822,0.1001
14595,0.6638,0.4927,0.7555,0.3704
14596,0.5952,0.0246,0.6365,0.0132
14597,0.8072,0.0028,0.8709,0.0013
14598,0.72,0.9878,0.7665,0.9838
14599,0.4055,0.4397,0.3491,0.2647
14600,0.7123,0.6279,0.7618,0.515
14601,0.9858,0.1552,0.9831,0.0802
14602,0.9181,0.0327,0.9109,0.015
14603,0.543,0.9852,0.4805,0.985
14604,0.689,0.5856,0.7311,0.5527
14605,0.7934,0.8069,0.8244,0.7228
14606,0.6536,0.2164,0.6231,0.1669
14607,0.8926,0.0697,0.8704,0.0615
14608,0.6595,0.9525,0.6521,0.9569
14609,0.7747,0.4931,0.7981,0.56
14610,0.6962,0.6573,0.7389,0.6905
14611,0.4101,0.2042,0.4106,0.2077
14612,0.949,0.0828,0.9323,0.0968
14613,0.8383,0.9408,0.8141,0.9691
14614,0.9436,0.3878,0.926,0.5357
14615,0.7576,0.7264,0.8214,0.7467
14616,0.6648,0.5636,0.6661,0.5056
14617,0.9096,0.2893,0.9402,0.2818
14618,0.46,0.9015,0.503,0.9268
14619,0.9035,0.5589,0.9419,0.5518
14620,0.8623,0.8989,0.8737,0.8693
14621,0.7934,0.6523,0.8669,0.5698
14622,0.9468,0.4054,0.9859,0.3198
14623,0.8874,0.9729,0.9475,0.9786
14624,0.889,0.3148,0.8929,0.368
14625,0.9116,0.7327,0.903,0.7353
14626,0.7428,0.7894,0.7609,0.7144
14627,0.9323,0.469,0.9475,0.3849
14628,0.9625,0.9732,0.9466,0.9743
14629,0.8131,0.2854,0.879,0.3652
14630,0.8096,0.6018,0.8371,0.7257
14631,0.6255,0.73,0.5709,0.7397
14632,0.6671,0.6279,0.7402,0.5111
14633,0.6829,0.9162,0.7319,0.9505
14634,0.9463,0.2287,0.959,0.2852
14635,0.9647,0.5934,0.9779,0.5661
14636,0.779,0.6339,0.7634,0.3614
14637,0.9457,0.3606,0.9542,0.1628
14638,0.7541,0.8889,0.789,0.9159
14639,0.891,0.1919,0.6912,0.6662
14640,0.671,0.6457,0.754,0.8889
14641,0.7017,0.0738,0.627,0.2643
14642,0.9581,0.0067,0.8238,0.0878
14643,0.9989,0.9876,0.5493,0.9891
14644,0.8565,0.2073,0.9596,0.6215
14645,0.9727,0.4883,0.9927,0.8428
14646,0.9694,0.1197,0.9717,0.3447
14647,0.9761,0.0251,0.9838,0.262
14648,0.895,0.9669,0.9855,0.9791
14649,0.6383,0.4333,0.8497,0.8316
14650,0.8893,0.6095,0.9845,0.9347
14651,0.5455,0.1674,0.8344,0.5545
14652,0.9574,0.0734,0.9971,0.3644
14653,0.7827,0.9332,0.8748,0.9823
14654,0.5608,0.4314,0.7028,0.618
14655,0.8327,0.6553,0.9324,0.8684
14656,0.4433,0.3279,0.655,0.606
14657,0.9082,0.1537,0.9312,0.3553
14658,0.5715,0.9511,0.794,0.9831
14659,0.9851,0.3732,0.9854,0.3705
14660,0.9924,0.6007,0.9913,0.663
14661,0.7109,0.4715,0.8738,0.6529
14662,0.9961,0.1991,0.9991,0.2356
14663,0.9243,0.9503,0.959,0.9619
14664,0.8579,0.3329,0.9129,0.2582
14665,0.9118,0.2463,0.9477,0.3557
14666,0.6414,0.1925,0.7687,0.27
14667,0.9312,0.0156,0.9828,0.0259
14668,0.8268,0.937,0.8792,0.9763
14669,0.8399,0.4166,0.8258,0.2662
14670,0.7239,0.6996,0.7537,0.6404
14671,0.5957,0.6275,0.8434,0.6184
14672,0.7536,0.3047,0.7739,0.1811
14673,0.776,0.9865,0.8301,0.9416
14674,0.8572,0.4001,0.768,0.2051
14675,0.9314,0.6948,0.7968,0.6046
14676,0.9209,0.6437,0.8937,0.545
14677,0.9989,0.157,0.9971,0.1159
14678,0.9997,0.9879,0.9972,0.9304
14679,0.8536,0.5996,0.8644,0.4179
14680,0.868,0.8864,0.8937,0.8884
14681,0.7403,0.9041,0.8031,0.844
14682,0.8987,0.5967,0.8975,0.5929
14683,0.9819,0.9964,0.8998,0.9545
14684,0.7819,0.5993,0.6081,0.4615
14685,0.756,0.9549,0.7259,0.81
14686,0.3013,0.8538,0.4094,0.7496
14687,0.6965,0.7024,0.8115,0.5948
14688,0.3352,0.9932,0.5024,0.9611
14689,0.5193,0.855,0.386,0.7804
14690,0.6328,0.9828,0.3521,0.9278
14691,0.9362,0.9328,0.5721,0.7552
14692,0.9448,0.7653,0.8563,0.7134
14693,0.9989,0.9946,0.9755,0.9815
14694,0.7885,0.2157,0.8762,0.2324
14695,0.8898,0.5882,0.9535,0.4911
14696,0.6319,0.3197,0.7928,0.2055
14697,0.9695,0.0307,0.9768,0.0208
14698,0.7596,0.9845,0.9928,0.9818
14699,0.9845,0.265,0.9809,0.2548
14700,0.9811,0.5765,0.9717,0.558
14701,0.6952,0.0241,0.5069,0.0117
14702,0.9757,0.0022,0.8104,0.0018
14703,0.8889,0.9857,0.7379,0.9767
14704,0.9756,0.3522,0.9568,0.1743
14705,0.8782,0.6538,0.8462,0.5029
14706,0.8322,0.0592,0.6862,0.0286
14707,0.8974,0.0036,0.8179,0.002
14708,0.8701,0.9881,0.8017,0.9815
14709,0.9985,0.0963,0.9979,0.0662
14710,0.8542,0.378,0.8567,0.2731
14711,0.7172,0.0475,0.5548,0.0093
14712,0.6044,0.0031,0.4704,0.0007
14713,0.5032,0.9763,0.3179,0.959
14714,0.9625,0.6296,0.9105,0.5215
14715,0.9928,0.7957,0.9919,0.7888
14716,0.9655,0.2256,0.919,0.2119
14717,0.997,0.046,0.998,0.0386
14718,0.97,0.9827,0.9099,0.9808
14719,0.8672,0.1682,0.8091,0.0943
14720,0.9406,0.2856,0.8559,0.2355
14721,0.9932,0.053,0.9921,0.0409
14722,0.9841,0.0051,0.9668,0.0024
14723,0.9805,0.941,0.9328,0.953
14724,0.9559,0.2234,0.8941,0.3405
14725,0.921,0.388,0.9563,0.484
14726,0.9082,0.1249,0.8318,0.1826
14727,0.9849,0.0141,0.991,0.024
14728,0.8449,0.8745,0.8578,0.9488
14729,0.9917,0.197,0.9719,0.3456
14730,0.9923,0.4185,0.9911,0.4845
14731,0.8687,0.2983,0.9007,0.4069
14732,0.9889,0.1026,0.9848,0.1029
14733,0.8785,0.9291,0.9403,0.9757
14734,0.8128,0.1235,0.9206,0.2678
14735,0.8994,0.3826,0.9615,0.4454
14736,0.9581,0.2571,0.9538,0.3641
14737,0.9629,0.0565,0.933,0.2216
14738,0.8609,0.9423,0.908,0.9785
14739,0.8942,0.3204,0.8621,0.4894
14740,0.9528,0.5208,0.9422,0.5415
14741,0.7836,0.4154,0.7143,0.5315
14742,0.9558,0.1844,0.8933,0.2593
14743,0.8098,0.9583,0.7956,0.9871
14744,0.8478,0.5129,0.8656,0.6936
14745,0.9505,0.6014,0.9566,0.7739
14746,0.7263,0.3445,0.6656,0.4595
14747,0.9852,0.185,0.9919,0.243
14748,0.9027,0.962,0.9686,0.9881
14749,0.4148,0.6644,0.6126,0.6399
14750,0.4883,0.7982,0.6551,0.7475
14751,0.2634,0.7839,0.1595,0.8098
14752,0.7535,0.524,0.7052,0.4594
14753,0.9966,0.9867,0.5538,0.9748
14754,0.6937,0.6787,0.5471,0.5515
14755,0.3073,0.83,0.1539,0.6764
14756,0.038,0.8485,0.0416,0.7178
14757,0.3011,0.5214,0.3629,0.2255
