bb_idx,nettepi_Comb,nettepi_Rank,nettepi_score,pending_DTU_consent
30649,0.001,50.0,0.001,True
30650,,,,True
30651,,,,True
30652,,,,True
30653,0.073,32.0,0.073,True
30654,,,,True
30655,0.063,32.0,0.063,True
30656,,,,True
30657,,,,True
30658,,,,True
30659,0.097,15.0,0.097,True
30660,,,,True
30661,0.043,50.0,0.043,True
30662,,,,True
30663,,,,True
30664,,,,True
30665,0.04,50.0,0.04,True
30666,,,,True
30667,0.058,50.0,0.058,True
30668,,,,True
30669,,,,True
30670,,,,True
30671,0.056,50.0,0.056,True
30672,,,,True
30673,0.053,50.0,0.053,True
30674,,,,True
30675,,,,True
30676,,,,True
30677,0.031,50.0,0.031,True
30678,,,,True
30679,0.038,50.0,0.038,True
30680,,,,True
30681,,,,True
30682,,,,True
30683,0.042,50.0,0.042,True
30684,,,,True
30685,0.106,15.0,0.106,True
30686,,,,True
30687,,,,True
30688,,,,True
30689,0.053,50.0,0.053,True
30690,,,,True
30691,0.204,4.0,0.204,True
30692,,,,True
30693,,,,True
30694,,,,True
30695,0.073,32.0,0.073,True
30696,,,,True
30697,0.19,5.0,0.19,True
30698,,,,True
30699,,,,True
30700,,,,True
30701,0.105,15.0,0.105,True
30702,,,,True
30703,0.019,50.0,0.019,True
30704,,,,True
30705,,,,True
30706,,,,True
30707,0.017,50.0,0.017,True
30708,,,,True
30709,0.045,50.0,0.045,True
30710,,,,True
30711,,,,True
30712,,,,True
30713,0.1,15.0,0.1,True
30714,,,,True
30715,0.015,50.0,0.015,True
30716,,,,True
30717,,,,True
30718,,,,True
30719,0.012,50.0,0.012,True
30720,,,,True
30721,0.357,1.5,0.357,True
30722,,,,True
30723,,,,True
30724,,,,True
30725,0.052,50.0,0.052,True
30726,,,,True
30727,0.04,50.0,0.04,True
30728,,,,True
30729,,,,True
30730,,,,True
30731,-0.0,50.0,-0.0,True
30732,,,,True
30733,-0.01,50.0,-0.01,True
30734,,,,True
30735,,,,True
30736,,,,True
30737,0.168,6.0,0.168,True
30738,,,,True
30739,0.059,50.0,0.059,True
30740,,,,True
30741,,,,True
30742,,,,True
30743,0.057,50.0,0.057,True
30744,,,,True
30745,0.101,15.0,0.101,True
30746,,,,True
30747,,,,True
30748,,,,True
30749,0.042,50.0,0.042,True
30750,,,,True
30751,0.039,50.0,0.039,True
30752,,,,True
30753,,,,True
30754,,,,True
30755,0.057,50.0,0.057,True
30756,,,,True
30757,0.108,15.0,0.108,True
30758,,,,True
30759,,,,True
30760,,,,True
30761,0.035,50.0,0.035,True
30762,,,,True
30763,0.073,32.0,0.073,True
30764,,,,True
30765,,,,True
30766,,,,True
30767,0.051,50.0,0.051,True
30768,,,,True
30769,0.216,4.0,0.216,True
30770,,,,True
30771,,,,True
30772,,,,True
30773,0.167,6.0,0.167,True
30774,,,,True
30775,0.066,32.0,0.066,True
30776,,,,True
30777,,,,True
30778,,,,True
30779,0.191,5.0,0.191,True
30780,,,,True
30781,0.095,15.0,0.095,True
30782,,,,True
30783,,,,True
30784,,,,True
30785,0.016,50.0,0.016,True
30786,,,,True
30787,0.026,50.0,0.026,True
30788,,,,True
30789,,,,True
30790,,,,True
30791,0.047,50.0,0.047,True
30792,,,,True
30793,0.019,50.0,0.019,True
30794,,,,True
30795,,,,True
30796,,,,True
30797,0.05,50.0,0.05,True
30798,,,,True
30799,0.069,32.0,0.069,True
30800,,,,True
30801,,,,True
30802,,,,True
30803,0.056,50.0,0.056,True
30804,,,,True
30805,0.05,50.0,0.05,True
30806,,,,True
30807,,,,True
30808,,,,True
30809,0.0,50.0,0.0,True
30810,,,,True
30811,0.013,50.0,0.013,True
30812,,,,True
30813,,,,True
30814,,,,True
30815,,,,True
30816,,,,True
30817,,,,True
30818,,,,True
30819,,,,True
30820,,,,True
30821,,,,True
30822,,,,True
30823,,,,True
30824,,,,True
30825,,,,True
30826,,,,True
30827,,,,True
30828,,,,True
30829,,,,True
30830,,,,True
30831,,,,True
30832,,,,True
30833,,,,True
30834,,,,True
30835,,,,True
30836,,,,True
30837,,,,True
30838,,,,True
30839,,,,True
30840,,,,True
30841,,,,True
30842,,,,True
30843,,,,True
30844,,,,True
30845,,,,True
30846,,,,True
30847,,,,True
30848,,,,True
30849,,,,True
30850,,,,True
30851,,,,True
30852,,,,True
30853,,,,True
30854,,,,True
30855,,,,True
30856,,,,True
30857,,,,True
30858,,,,True
30859,,,,True
30860,,,,True
30861,,,,True
30862,,,,True
30863,,,,True
30864,,,,True
30865,,,,True
30866,,,,True
30867,,,,True
30868,,,,True
30869,,,,True
30870,,,,True
30871,,,,True
30872,,,,True
30873,,,,True
30874,,,,True
30875,,,,True
30876,,,,True
30877,,,,True
30878,,,,True
30879,,,,True
30880,,,,True
30881,,,,True
30882,,,,True
30883,,,,True
30884,,,,True
30885,,,,True
30886,,,,True
30887,,,,True
30888,,,,True
30889,,,,True
30890,,,,True
30891,,,,True
30892,,,,True
30893,,,,True
30894,,,,True
30895,,,,True
30896,,,,True
30897,,,,True
30898,,,,True
30899,,,,True
30900,,,,True
30901,,,,True
30902,,,,True
30903,,,,True
30904,,,,True
30905,,,,True
30906,,,,True
30907,,,,True
30908,,,,True
30909,,,,True
30910,,,,True
30911,,,,True
30912,,,,True
30913,,,,True
30914,,,,True
30915,,,,True
30916,,,,True
30917,,,,True
30918,,,,True
30919,,,,True
30920,,,,True
30921,,,,True
30922,,,,True
30923,,,,True
30924,,,,True
30925,,,,True
30926,,,,True
30927,,,,True
30928,,,,True
30929,,,,True
30930,,,,True
30931,,,,True
30932,,,,True
30933,,,,True
30934,,,,True
30935,,,,True
30936,,,,True
30937,,,,True
30938,,,,True
30939,,,,True
30940,,,,True
30941,,,,True
30942,,,,True
30943,,,,True
30944,,,,True
30945,,,,True
30946,,,,True
30947,,,,True
30948,,,,True
30949,,,,True
30950,,,,True
30951,,,,True
30952,,,,True
30953,,,,True
30954,,,,True
30955,,,,True
30956,,,,True
30957,,,,True
30958,,,,True
30959,,,,True
30960,,,,True
30961,,,,True
30962,,,,True
30963,,,,True
30964,,,,True
30965,,,,True
30966,,,,True
30967,,,,True
30968,,,,True
30969,,,,True
30970,,,,True
30971,,,,True
30972,,,,True
30973,,,,True
30974,,,,True
30975,,,,True
30976,,,,True
30977,,,,True
30978,,,,True
30979,,,,True
30980,,,,True
30981,,,,True
30982,,,,True
30983,,,,True
30984,,,,True
30985,,,,True
30986,,,,True
30987,,,,True
30988,,,,True
30989,,,,True
30990,,,,True
30991,,,,True
30992,,,,True
30993,,,,True
30994,,,,True
30995,,,,True
30996,,,,True
30997,,,,True
30998,,,,True
30999,,,,True
31000,,,,True
31001,,,,True
31002,,,,True
31003,,,,True
31004,,,,True
31005,,,,True
31006,,,,True
31007,,,,True
31008,,,,True
31009,,,,True
31010,,,,True
31011,,,,True
31012,,,,True
31013,0.024,50.0,0.024,True
31014,,,,True
31015,0.021,50.0,0.021,True
31016,,,,True
31017,,,,True
31018,,,,True
31019,0.015,50.0,0.015,True
31020,,,,True
31021,0.06,50.0,0.06,True
31022,,,,True
31023,,,,True
31024,,,,True
31025,0.277,3.0,0.277,True
31026,,,,True
31027,0.035,50.0,0.035,True
31028,,,,True
31029,,,,True
31030,,,,True
31031,0.051,50.0,0.051,True
31032,,,,True
31033,0.036,50.0,0.036,True
31034,,,,True
31035,,,,True
31036,,,,True
31037,0.022,50.0,0.022,True
31038,,,,True
31039,0.013,50.0,0.013,True
31040,,,,True
31041,,,,True
31042,,,,True
31043,0.052,50.0,0.052,True
31044,,,,True
31045,0.123,10.0,0.123,True
31046,,,,True
31047,,,,True
31048,,,,True
31049,0.125,9.0,0.125,True
31050,,,,True
31051,0.039,50.0,0.039,True
31052,,,,True
31053,,,,True
31054,,,,True
31055,0.061,50.0,0.061,True
31056,,,,True
31057,0.017,50.0,0.017,True
31058,,,,True
31059,,,,True
31060,,,,True
31061,0.045,50.0,0.045,True
31062,,,,True
31063,0.068,32.0,0.068,True
31064,,,,True
31065,,,,True
31066,,,,True
31067,0.051,50.0,0.051,True
31068,,,,True
31069,0.05,50.0,0.05,True
31070,,,,True
31071,,,,True
31072,,,,True
31073,0.045,50.0,0.045,True
31074,,,,True
31075,0.035,50.0,0.035,True
31076,,,,True
31077,,,,True
31078,,,,True
31079,0.089,20.0,0.089,True
31080,,,,True
31081,0.063,32.0,0.063,True
31082,,,,True
31083,,,,True
31084,,,,True
31085,0.069,32.0,0.069,True
31086,,,,True
31087,0.047,50.0,0.047,True
31088,,,,True
31089,,,,True
31090,,,,True
31091,0.073,32.0,0.073,True
31092,,,,True
31093,0.053,50.0,0.053,True
31094,,,,True
31095,,,,True
31096,,,,True
31097,0.324,2.0,0.324,True
31098,,,,True
31099,0.052,50.0,0.052,True
31100,,,,True
31101,,,,True
31102,,,,True
31103,0.052,50.0,0.052,True
31104,,,,True
31105,0.034,50.0,0.034,True
31106,,,,True
31107,,,,True
31108,,,,True
31109,0.018,50.0,0.018,True
31110,,,,True
31111,0.041,50.0,0.041,True
31112,,,,True
31113,,,,True
31114,,,,True
31115,0.025,50.0,0.025,True
31116,,,,True
31117,0.03,50.0,0.03,True
31118,,,,True
31119,,,,True
31120,,,,True
31121,0.112,15.0,0.112,True
31122,,,,True
31123,0.037,50.0,0.037,True
31124,,,,True
31125,,,,True
31126,,,,True
31127,0.037,50.0,0.037,True
31128,,,,True
31129,0.044,50.0,0.044,True
31130,,,,True
31131,,,,True
31132,,,,True
31133,0.033,50.0,0.033,True
31134,,,,True
31135,0.12,10.0,0.12,True
31136,,,,True
31137,,,,True
31138,,,,True
31139,0.117,10.0,0.117,True
31140,,,,True
31141,0.053,50.0,0.053,True
31142,,,,True
31143,,,,True
31144,,,,True
31145,0.051,50.0,0.051,True
31146,,,,True
31147,0.035,50.0,0.035,True
31148,,,,True
31149,,,,True
31150,,,,True
31151,0.053,50.0,0.053,True
31152,,,,True
31153,0.1,15.0,0.1,True
31154,,,,True
31155,,,,True
31156,,,,True
31157,0.048,50.0,0.048,True
31158,,,,True
31159,0.052,50.0,0.052,True
31160,,,,True
31161,,,,True
31162,,,,True
31163,0.052,50.0,0.052,True
31164,,,,True
31165,0.046,50.0,0.046,True
31166,,,,True
31167,,,,True
31168,,,,True
31169,0.057,50.0,0.057,True
31170,,,,True
31171,0.054,50.0,0.054,True
31172,,,,True
31173,,,,True
31174,,,,True
31175,0.24,4.0,0.24,True
31176,,,,True
31177,0.068,32.0,0.068,True
31178,,,,True
31179,,,,True
31180,,,,True
31181,0.076,32.0,0.076,True
31182,,,,True
31183,0.059,50.0,0.059,True
31184,,,,True
31185,,,,True
31186,,,,True
31187,0.123,9.0,0.123,True
31188,,,,True
31189,0.067,32.0,0.067,True
31190,,,,True
31191,,,,True
31192,,,,True
31193,0.049,50.0,0.049,True
31194,,,,True
31195,0.05,50.0,0.05,True
31196,,,,True
31197,,,,True
31198,,,,True
31199,0.016,50.0,0.016,True
31200,,,,True
31201,0.021,50.0,0.021,True
31202,,,,True
31203,,,,True
31204,,,,True
31205,0.015,50.0,0.015,True
31206,,,,True
31207,0.017,50.0,0.017,True
31208,,,,True
31209,,,,True
31210,,,,True
31211,0.073,32.0,0.073,True
31212,,,,True
31213,0.025,50.0,0.025,True
31214,,,,True
31215,,,,True
31216,,,,True
31217,0.049,50.0,0.049,True
31218,,,,True
31219,0.264,3.0,0.264,True
31220,,,,True
31221,,,,True
31222,,,,True
31223,0.094,15.0,0.094,True
31224,,,,True
31225,0.036,50.0,0.036,True
31226,,,,True
31227,,,,True
31228,,,,True
31229,0.048,50.0,0.048,True
31230,,,,True
31231,0.027,50.0,0.027,True
31232,,,,True
31233,,,,True
31234,,,,True
31235,0.048,50.0,0.048,True
31236,,,,True
31237,0.106,15.0,0.106,True
31238,,,,True
31239,,,,True
31240,,,,True
31241,0.055,50.0,0.055,True
31242,,,,True
31243,0.047,50.0,0.047,True
31244,,,,True
31245,,,,True
31246,,,,True
31247,0.037,50.0,0.037,True
31248,,,,True
31249,0.035,50.0,0.035,True
31250,,,,True
31251,,,,True
31252,,,,True
31253,0.056,50.0,0.056,True
31254,,,,True
31255,0.059,50.0,0.059,True
31256,,,,True
31257,,,,True
31258,,,,True
31259,0.068,32.0,0.068,True
31260,,,,True
31261,0.044,50.0,0.044,True
31262,,,,True
31263,,,,True
31264,,,,True
31265,0.258,3.0,0.258,True
31266,,,,True
31267,0.054,50.0,0.054,True
31268,,,,True
31269,,,,True
31270,,,,True
31271,0.133,8.0,0.133,True
31272,,,,True
31273,0.05,50.0,0.05,True
31274,,,,True
31275,,,,True
31276,,,,True
31277,0.039,50.0,0.039,True
31278,,,,True
31279,0.041,50.0,0.041,True
31280,,,,True
31281,,,,True
31282,,,,True
31283,0.022,50.0,0.022,True
31284,,,,True
31285,0.028,50.0,0.028,True
31286,,,,True
31287,,,,True
31288,,,,True
31289,0.014,50.0,0.014,True
31290,,,,True
31291,0.02,50.0,0.02,True
31292,,,,True
31293,,,,True
31294,,,,True
31295,0.081,20.0,0.081,True
31296,,,,True
31297,0.223,4.0,0.223,True
31298,,,,True
31299,,,,True
31300,,,,True
31301,0.139,8.0,0.139,True
31302,,,,True
31303,0.064,32.0,0.064,True
31304,,,,True
31305,,,,True
31306,,,,True
31307,0.037,50.0,0.037,True
31308,,,,True
31309,0.023,50.0,0.023,True
31310,,,,True
31311,,,,True
31312,,,,True
31313,0.048,50.0,0.048,True
31314,,,,True
31315,0.095,15.0,0.095,True
31316,,,,True
31317,,,,True
31318,,,,True
31319,0.054,50.0,0.054,True
31320,,,,True
31321,0.063,32.0,0.063,True
31322,,,,True
31323,,,,True
31324,,,,True
31325,0.056,50.0,0.056,True
31326,,,,True
31327,0.037,50.0,0.037,True
31328,,,,True
31329,,,,True
31330,,,,True
31331,0.05,50.0,0.05,True
31332,,,,True
31333,0.061,50.0,0.061,True
31334,,,,True
31335,,,,True
31336,,,,True
31337,0.095,15.0,0.095,True
31338,,,,True
31339,0.058,50.0,0.058,True
31340,,,,True
31341,,,,True
31342,,,,True
31343,0.09,20.0,0.09,True
31344,,,,True
31345,0.051,50.0,0.051,True
31346,,,,True
31347,,,,True
31348,,,,True
31349,0.412,1.0,0.412,True
31350,,,,True
31351,0.063,32.0,0.063,True
31352,,,,True
31353,,,,True
31354,,,,True
31355,0.038,50.0,0.038,True
31356,,,,True
31357,0.044,50.0,0.044,True
31358,,,,True
31359,,,,True
31360,,,,True
31361,,,,True
31362,,,,True
31363,,,,True
31364,,,,True
31365,,,,True
31366,,,,True
31367,,,,True
31368,,,,True
31369,,,,True
31370,,,,True
31371,,,,True
31372,,,,True
31373,,,,True
31374,,,,True
31375,,,,True
31376,,,,True
31377,,,,True
31378,,,,True
31379,,,,True
31380,,,,True
31381,,,,True
31382,,,,True
31383,,,,True
31384,,,,True
31385,,,,True
31386,,,,True
31387,,,,True
31388,,,,True
31389,,,,True
31390,,,,True
31391,,,,True
31392,,,,True
31393,,,,True
31394,,,,True
31395,,,,True
31396,,,,True
31397,,,,True
31398,,,,True
31399,,,,True
31400,,,,True
31401,,,,True
31402,,,,True
31403,,,,True
31404,,,,True
31405,,,,True
31406,,,,True
31407,,,,True
31408,,,,True
31409,,,,True
31410,,,,True
31411,,,,True
31412,,,,True
31413,,,,True
31414,,,,True
31415,,,,True
31416,,,,True
31417,,,,True
31418,,,,True
31419,,,,True
31420,,,,True
31421,,,,True
31422,,,,True
31423,,,,True
31424,,,,True
31425,,,,True
31426,,,,True
31427,,,,True
31428,,,,True
31429,,,,True
31430,,,,True
31431,,,,True
31432,,,,True
31433,,,,True
31434,,,,True
31435,,,,True
31436,,,,True
31437,,,,True
31438,,,,True
31439,,,,True
31440,,,,True
31441,,,,True
31442,,,,True
31443,,,,True
31444,,,,True
31445,,,,True
31446,,,,True
31447,,,,True
31448,,,,True
31449,,,,True
31450,,,,True
31451,,,,True
31452,,,,True
31453,,,,True
31454,,,,True
31455,,,,True
31456,,,,True
31457,,,,True
31458,,,,True
31459,,,,True
31460,,,,True
31461,,,,True
31462,,,,True
31463,,,,True
31464,,,,True
31465,,,,True
31466,,,,True
31467,,,,True
31468,,,,True
31469,,,,True
31470,,,,True
31471,,,,True
31472,,,,True
31473,,,,True
31474,,,,True
31475,,,,True
31476,,,,True
31477,,,,True
31478,,,,True
31479,,,,True
31480,,,,True
31481,,,,True
31482,,,,True
31483,,,,True
31484,,,,True
31485,,,,True
31486,,,,True
31487,,,,True
31488,,,,True
31489,,,,True
31490,,,,True
31491,,,,True
31492,,,,True
31493,,,,True
31494,,,,True
31495,,,,True
31496,,,,True
31497,,,,True
31498,,,,True
31499,,,,True
31500,,,,True
31501,,,,True
31502,,,,True
31503,,,,True
31504,,,,True
31505,,,,True
31506,,,,True
31507,,,,True
31508,,,,True
31509,,,,True
31510,,,,True
31511,,,,True
31512,,,,True
31513,,,,True
31514,,,,True
31515,,,,True
31516,,,,True
31517,,,,True
31518,,,,True
31519,,,,True
31520,,,,True
31521,,,,True
31522,,,,True
31523,,,,True
31524,,,,True
31525,,,,True
31526,,,,True
31527,,,,True
31528,,,,True
31529,,,,True
31530,,,,True
31531,,,,True
31532,,,,True
31533,,,,True
31534,,,,True
31535,,,,True
31536,,,,True
31537,,,,True
31538,,,,True
31539,,,,True
31540,,,,True
31541,,,,True
31542,,,,True
31543,,,,True
31544,,,,True
31545,,,,True
31546,,,,True
31547,,,,True
31548,,,,True
31549,,,,True
31550,,,,True
31551,,,,True
31552,,,,True
31553,,,,True
31554,,,,True
31555,,,,True
31556,,,,True
31557,,,,True
31558,,,,True
31559,0.082,20.0,0.082,True
31560,,,,True
31561,0.118,10.0,0.118,True
31562,,,,True
31563,,,,True
31564,,,,True
31565,0.048,50.0,0.048,True
31566,,,,True
31567,0.032,50.0,0.032,True
31568,,,,True
31569,,,,True
31570,,,,True
31571,0.033,50.0,0.033,True
31572,,,,True
31573,0.022,50.0,0.022,True
31574,,,,True
31575,,,,True
31576,,,,True
31577,0.023,50.0,0.023,True
31578,,,,True
31579,0.024,50.0,0.024,True
31580,,,,True
31581,,,,True
31582,,,,True
31583,0.085,20.0,0.085,True
31584,,,,True
31585,0.017,50.0,0.017,True
31586,,,,True
31587,,,,True
31588,,,,True
31589,0.037,50.0,0.037,True
31590,,,,True
31591,0.019,50.0,0.019,True
31592,,,,True
31593,,,,True
31594,,,,True
31595,0.039,50.0,0.039,True
31596,,,,True
31597,0.015,50.0,0.015,True
31598,,,,True
31599,,,,True
31600,,,,True
31601,0.023,50.0,0.023,True
31602,,,,True
31603,0.018,50.0,0.018,True
31604,,,,True
31605,,,,True
31606,,,,True
31607,0.032,50.0,0.032,True
31608,,,,True
31609,0.025,50.0,0.025,True
31610,,,,True
31611,,,,True
31612,,,,True
31613,0.057,50.0,0.057,True
31614,,,,True
31615,0.057,50.0,0.057,True
31616,,,,True
31617,,,,True
31618,,,,True
31619,0.044,50.0,0.044,True
31620,,,,True
31621,0.055,50.0,0.055,True
31622,,,,True
31623,,,,True
31624,,,,True
31625,0.062,32.0,0.062,True
31626,,,,True
31627,0.054,50.0,0.054,True
31628,,,,True
31629,,,,True
31630,,,,True
31631,0.064,32.0,0.064,True
31632,,,,True
31633,0.05,50.0,0.05,True
31634,,,,True
31635,,,,True
31636,,,,True
31637,0.047,50.0,0.047,True
31638,,,,True
31639,0.041,50.0,0.041,True
31640,,,,True
31641,,,,True
31642,,,,True
31643,0.048,50.0,0.048,True
31644,,,,True
31645,0.043,50.0,0.043,True
31646,,,,True
31647,,,,True
31648,,,,True
31649,0.04,50.0,0.04,True
31650,,,,True
31651,0.035,50.0,0.035,True
31652,,,,True
31653,,,,True
31654,,,,True
31655,0.06,50.0,0.06,True
31656,,,,True
31657,0.045,50.0,0.045,True
31658,,,,True
31659,,,,True
31660,,,,True
31661,0.046,50.0,0.046,True
31662,,,,True
31663,0.037,50.0,0.037,True
31664,,,,True
31665,,,,True
31666,,,,True
31667,0.03,50.0,0.03,True
31668,,,,True
31669,0.032,50.0,0.032,True
31670,,,,True
31671,,,,True
31672,,,,True
31673,0.038,50.0,0.038,True
31674,,,,True
31675,0.027,50.0,0.027,True
31676,,,,True
31677,,,,True
31678,,,,True
31679,0.008,50.0,0.008,True
31680,,,,True
31681,0.019,50.0,0.019,True
31682,,,,True
31683,,,,True
31684,,,,True
31685,0.023,50.0,0.023,True
31686,,,,True
31687,0.023,50.0,0.023,True
31688,,,,True
31689,,,,True
31690,,,,True
31691,0.041,50.0,0.041,True
31692,,,,True
31693,0.032,50.0,0.032,True
31694,,,,True
31695,,,,True
31696,,,,True
31697,0.024,50.0,0.024,True
31698,,,,True
31699,0.027,50.0,0.027,True
31700,,,,True
31701,,,,True
31702,,,,True
31703,0.045,50.0,0.045,True
31704,,,,True
31705,0.05,50.0,0.05,True
31706,,,,True
31707,,,,True
31708,,,,True
31709,0.05,50.0,0.05,True
31710,,,,True
31711,0.084,20.0,0.084,True
31712,,,,True
31713,,,,True
31714,,,,True
31715,0.053,50.0,0.053,True
31716,,,,True
31717,0.06,50.0,0.06,True
31718,,,,True
31719,,,,True
31720,,,,True
31721,0.087,20.0,0.087,True
31722,,,,True
31723,0.073,32.0,0.073,True
31724,,,,True
31725,,,,True
31726,,,,True
31727,0.058,50.0,0.058,True
31728,,,,True
31729,0.057,50.0,0.057,True
31730,,,,True
31731,,,,True
31732,,,,True
31733,0.047,50.0,0.047,True
31734,,,,True
31735,0.053,50.0,0.053,True
31736,,,,True
31737,,,,True
31738,,,,True
31739,0.048,50.0,0.048,True
31740,,,,True
31741,0.055,50.0,0.055,True
31742,,,,True
31743,,,,True
31744,,,,True
31745,0.05,50.0,0.05,True
31746,,,,True
31747,0.031,50.0,0.031,True
31748,,,,True
31749,,,,True
31750,,,,True
31751,0.037,50.0,0.037,True
31752,,,,True
31753,0.032,50.0,0.032,True
31754,,,,True
31755,,,,True
31756,,,,True
31757,0.042,50.0,0.042,True
31758,,,,True
31759,0.026,50.0,0.026,True
31760,,,,True
31761,,,,True
31762,,,,True
31763,0.008,50.0,0.008,True
31764,,,,True
31765,0.019,50.0,0.019,True
31766,,,,True
31767,,,,True
31768,,,,True
31769,0.006,50.0,0.006,True
31770,,,,True
31771,0.011,50.0,0.011,True
31772,,,,True
31773,,,,True
31774,,,,True
31775,0.025,50.0,0.025,True
31776,,,,True
31777,0.03,50.0,0.03,True
31778,,,,True
31779,,,,True
31780,,,,True
31781,0.042,50.0,0.042,True
31782,,,,True
31783,0.023,50.0,0.023,True
31784,,,,True
31785,,,,True
31786,,,,True
31787,0.04,50.0,0.04,True
31788,,,,True
31789,0.039,50.0,0.039,True
31790,,,,True
31791,,,,True
31792,,,,True
31793,0.033,50.0,0.033,True
31794,,,,True
31795,0.052,50.0,0.052,True
31796,,,,True
31797,,,,True
31798,,,,True
31799,0.051,50.0,0.051,True
31800,,,,True
31801,0.071,32.0,0.071,True
31802,,,,True
31803,,,,True
31804,,,,True
31805,0.054,50.0,0.054,True
31806,,,,True
31807,0.058,50.0,0.058,True
31808,,,,True
31809,,,,True
31810,,,,True
31811,0.053,50.0,0.053,True
31812,,,,True
31813,0.051,50.0,0.051,True
31814,,,,True
31815,,,,True
31816,,,,True
31817,0.045,50.0,0.045,True
31818,,,,True
31819,0.046,50.0,0.046,True
31820,,,,True
31821,,,,True
31822,,,,True
31823,0.038,50.0,0.038,True
31824,,,,True
31825,0.041,50.0,0.041,True
31826,,,,True
31827,,,,True
31828,,,,True
31829,0.05,50.0,0.05,True
31830,,,,True
31831,0.042,50.0,0.042,True
31832,,,,True
31833,,,,True
31834,,,,True
31835,0.093,15.0,0.093,True
31836,,,,True
31837,0.032,50.0,0.032,True
31838,,,,True
31839,,,,True
31840,,,,True
31841,0.02,50.0,0.02,True
31842,,,,True
31843,0.025,50.0,0.025,True
31844,,,,True
31845,,,,True
31846,,,,True
31847,0.016,50.0,0.016,True
31848,,,,True
31849,0.027,50.0,0.027,True
31850,,,,True
31851,,,,True
31852,,,,True
31853,0.019,50.0,0.019,True
31854,,,,True
31855,0.033,50.0,0.033,True
31856,,,,True
31857,,,,True
31858,,,,True
31859,0.037,50.0,0.037,True
31860,,,,True
31861,0.035,50.0,0.035,True
31862,,,,True
31863,,,,True
31864,,,,True
31865,0.16,6.0,0.16,True
31866,,,,True
31867,0.061,32.0,0.061,True
31868,,,,True
31869,,,,True
31870,,,,True
31871,0.03,50.0,0.03,True
31872,,,,True
31873,0.062,32.0,0.062,True
31874,,,,True
31875,,,,True
31876,,,,True
31877,0.043,50.0,0.043,True
31878,,,,True
31879,0.054,50.0,0.054,True
31880,,,,True
31881,,,,True
31882,,,,True
31883,0.079,20.0,0.079,True
31884,,,,True
31885,0.085,20.0,0.085,True
31886,,,,True
31887,,,,True
31888,,,,True
